order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,category,product_name,quantity,unit_price,discount,sales,profit,profit_margin,order_year,order_month,order_quarter,order_month_name,order_year_month,days_to_ship,discount_band,sales_band,is_profitable,customer_ltv,customer_tier,revenue_share_pct
ORD-04286,2024-03-19,2024-03-25,Standard Class,CUST-0215,Gaurav Das,Corporate,South,Chennai,Home & Kitchen,Water Purifier RO,4,9068.19,0.15,30831.85,6617.13,21.46,2024,3,1,Mar,2024-03,6,Medium (11-20%),₹30K–1L,True,264073.03,Gold,0.0476
ORD-00570,2024-03-20,2024-03-25,Standard Class,CUST-0256,Aisha Shah,Corporate,East,Ranchi,Sports & Fitness,Badminton Racket Set,2,1493.15,0.2,2389.04,590.8,24.73,2024,3,1,Mar,2024-03,5,Medium (11-20%),₹2K–10K,True,434456.63,Platinum,0.0037
ORD-01162,2024-03-20,2024-03-25,Standard Class,CUST-0098,Akash Iyer,Consumer,South,Chennai,Clothing,Casual Dress,1,2610.94,0.0,2610.94,1452.99,55.65,2024,3,1,Mar,2024-03,5,No Discount,₹2K–10K,True,117720.82,Silver,0.004
ORD-02915,2024-03-20,2024-03-27,Standard Class,CUST-0153,Esha Pandey,Consumer,North,Delhi,Clothing,Formal Trousers,1,1849.36,0.15,1571.96,573.77,36.5,2024,3,1,Mar,2024-03,7,Medium (11-20%),< ₹2K,True,232776.18,Gold,0.0024
ORD-02467,2024-03-21,2024-03-28,Standard Class,CUST-0194,Manish Nair,Corporate,North,Amritsar,Electronics,Tablet Ultra,1,25546.97,0.1,22992.27,3959.27,17.22,2024,3,1,Mar,2024-03,7,Low (1-10%),₹10K–30K,True,314658.16,Platinum,0.0355
ORD-01835,2024-03-21,2024-03-26,Standard Class,CUST-0088,Kavya Shah,Corporate,East,Ranchi,Home & Kitchen,Air Fryer 4L,4,5730.01,0.0,22920.04,8012.85,34.96,2024,3,1,Mar,2024-03,5,No Discount,₹10K–30K,True,350183.91000000003,Platinum,0.0354
ORD-02204,2024-03-21,2024-03-24,Second Class,CUST-0012,Zara Das,Home Office,North,Lucknow,Home & Kitchen,Pressure Cooker 5L,1,2193.89,0.05,2084.2,758.65,36.4,2024,3,1,Mar,2024-03,3,Low (1-10%),₹2K–10K,True,219245.76,Gold,0.0032
ORD-00282,2024-03-22,2024-03-29,Standard Class,CUST-0153,Esha Pandey,Consumer,North,Delhi,Home & Kitchen,Mixer Grinder 750W,1,3248.06,0.1,2923.25,838.97,28.7,2024,3,1,Mar,2024-03,7,Low (1-10%),₹2K–10K,True,232776.18,Gold,0.0045
ORD-03450,2024-03-22,2024-03-27,Second Class,CUST-0082,Chetan Joshi,Corporate,East,Bhubaneswar,Books & Stationery,Notebook Premium A4,1,221.02,0.2,176.82,52.05,29.44,2024,3,1,Mar,2024-03,5,Medium (11-20%),< ₹2K,True,190473.82,Gold,0.0003
ORD-01758,2024-03-22,2024-03-29,Standard Class,CUST-0217,Kiran Nair,Consumer,East,Guwahati,Clothing,Sneakers Classic,5,3235.89,0.0,16179.45,6251.74,38.64,2024,3,1,Mar,2024-03,7,No Discount,₹10K–30K,True,290742.72,Gold,0.025
ORD-00288,2024-03-22,2024-03-26,First Class,CUST-0152,Chetan Sharma,Consumer,West,Nagpur,Clothing,Winter Jacket,1,4461.36,0.05,4238.29,1909.14,45.05,2024,3,1,Mar,2024-03,4,Low (1-10%),₹2K–10K,True,142455.61,Silver,0.0065
ORD-02055,2024-03-23,2024-03-27,Second Class,CUST-0156,Neha Malhotra,Consumer,East,Patna,Books & Stationery,Pen Set Luxury,1,707.6,0.05,672.22,292.64,43.53,2024,3,1,Mar,2024-03,4,Low (1-10%),< ₹2K,True,70423.22,Silver,0.001
ORD-03979,2024-03-23,2024-03-28,Standard Class,CUST-0290,Sneha Pandey,Corporate,East,Ranchi,Home & Kitchen,Wall Clock Wooden,2,839.11,0.15,1426.49,593.98,41.64,2024,3,1,Mar,2024-03,5,Medium (11-20%),< ₹2K,True,145916.73,Silver,0.0022
ORD-02682,2024-03-24,2024-03-30,Standard Class,CUST-0064,Chetan Sharma,Consumer,North,Chandigarh,Home & Kitchen,Air Fryer 4L,1,5663.12,0.35,3681.03,517.55,14.06,2024,3,1,Mar,2024-03,6,Very High (>30%),₹2K–10K,True,314714.17,Platinum,0.0057
ORD-03369,2024-03-24,2024-03-28,Second Class,CUST-0269,Priya Malhotra,Consumer,East,Kolkata,Sports & Fitness,Yoga Mat Premium,2,1862.87,0.1,3353.17,1138.33,33.95,2024,3,1,Mar,2024-03,4,Low (1-10%),₹2K–10K,True,473939.66,Platinum,0.0052
ORD-03297,2024-03-24,2024-03-29,Standard Class,CUST-0276,Tanvi Shah,Consumer,North,Amritsar,Clothing,Sneakers Classic,1,3198.18,0.1,2878.36,991.31,34.44,2024,3,1,Mar,2024-03,5,Low (1-10%),₹2K–10K,True,114858.06,Silver,0.0044
ORD-00821,2024-03-24,2024-03-31,Standard Class,CUST-0248,Sakshi Das,Home Office,West,Surat,Clothing,Formal Trousers,1,1888.11,0.05,1793.7,897.74,50.05,2024,3,1,Mar,2024-03,7,Low (1-10%),< ₹2K,True,334708.07,Platinum,0.0028
ORD-00770,2024-03-25,2024-03-29,Second Class,CUST-0210,Aarav Chopra,Consumer,West,Nagpur,Electronics,Smartphone X12,1,18503.68,0.15,15728.13,2273.35,14.45,2024,3,1,Mar,2024-03,4,Medium (11-20%),₹10K–30K,True,161086.50999999998,Gold,0.0243
ORD-02635,2024-03-25,2024-03-31,Standard Class,CUST-0007,Yash Chatterjee,Consumer,East,Kolkata,Home & Kitchen,Pressure Cooker 5L,1,2093.96,0.05,1989.26,666.16,33.49,2024,3,1,Mar,2024-03,6,Low (1-10%),< ₹2K,True,44846.18,Bronze,0.0031
ORD-04267,2024-03-25,2024-03-27,First Class,CUST-0215,Gaurav Das,Corporate,South,Chennai,Home & Kitchen,Bedsheet Set King,2,1758.75,0.0,3517.5,2031.36,57.75,2024,3,1,Mar,2024-03,2,No Discount,₹2K–10K,True,264073.03,Gold,0.0054
ORD-01927,2024-03-25,2024-03-28,First Class,CUST-0151,Kiran Malhotra,Home Office,South,Coimbatore,Electronics,"Laptop Pro 15""",1,53919.31,0.0,53919.31,12455.36,23.1,2024,3,1,Mar,2024-03,3,No Discount,₹30K–1L,True,208025.42,Gold,0.0832
ORD-03916,2024-03-25,2024-03-31,Standard Class,CUST-0034,Rahul Tiwari,Home Office,East,Kolkata,Electronics,Wireless Earbuds,1,3347.04,0.1,3012.34,681.76,22.63,2024,3,1,Mar,2024-03,6,Low (1-10%),₹2K–10K,True,398041.55,Platinum,0.0046
ORD-03795,2024-03-27,2024-04-02,Standard Class,CUST-0146,Aditi Chatterjee,Consumer,West,Surat,Sports & Fitness,Dumbbells 10kg Pair,1,2474.14,0.0,2474.14,1034.19,41.8,2024,3,1,Mar,2024-03,6,No Discount,₹2K–10K,True,145928.34,Silver,0.0038
ORD-01829,2024-03-27,2024-04-01,Standard Class,CUST-0194,Manish Nair,Corporate,North,Amritsar,Electronics,"Laptop Pro 15""",1,54867.48,0.05,52124.11,10435.25,20.02,2024,3,1,Mar,2024-03,5,Low (1-10%),₹30K–1L,True,314658.16,Platinum,0.0804
ORD-01583,2024-03-27,2024-04-03,Standard Class,CUST-0236,Gaurav Sharma,Corporate,South,Chennai,Books & Stationery,Sticky Notes Bulk,1,118.55,0.1,106.7,55.12,51.66,2024,3,1,Mar,2024-03,7,Low (1-10%),< ₹2K,True,104361.32,Silver,0.0002
ORD-05000,2024-03-28,2024-04-03,Standard Class,CUST-0246,Farhan Chatterjee,Home Office,West,Pune,Books & Stationery,Novel - Bestseller,1,355.75,0.05,337.96,152.23,45.04,2024,3,1,Mar,2024-03,6,Low (1-10%),< ₹2K,True,93603.29,Silver,0.0005
ORD-01358,2024-03-28,2024-04-04,Standard Class,CUST-0085,Ravi Mishra,Consumer,North,Amritsar,Home & Kitchen,Bedsheet Set King,2,1725.44,0.05,3278.34,1640.81,50.05,2024,3,1,Mar,2024-03,7,Low (1-10%),₹2K–10K,True,290592.16,Gold,0.0051
ORD-00871,2024-03-28,2024-04-04,Standard Class,CUST-0299,Kavya Chopra,Corporate,North,Lucknow,Home & Kitchen,Bedsheet Set King,1,1779.01,0.2,1423.21,500.97,35.2,2024,3,1,Mar,2024-03,7,Medium (11-20%),< ₹2K,True,316008.27,Platinum,0.0022
ORD-03501,2024-03-28,2024-03-30,Same Day,CUST-0108,Sandeep Tiwari,Corporate,West,Nagpur,Sports & Fitness,Resistance Bands Set,1,993.46,0.0,993.46,568.26,57.2,2024,3,1,Mar,2024-03,2,No Discount,< ₹2K,True,268151.18,Gold,0.0015
ORD-02174,2024-03-29,2024-04-03,Standard Class,CUST-0194,Manish Nair,Corporate,North,Amritsar,Electronics,Wireless Earbuds,1,3355.09,0.1,3019.58,742.82,24.6,2024,3,1,Mar,2024-03,5,Low (1-10%),₹2K–10K,True,314658.16,Platinum,0.0047
ORD-03132,2024-03-29,2024-04-01,First Class,CUST-0145,Neha Chopra,Consumer,West,Nagpur,Books & Stationery,Pen Set Luxury,1,650.05,0.1,585.04,274.41,46.9,2024,3,1,Mar,2024-03,3,Low (1-10%),< ₹2K,True,130524.53,Silver,0.0009
ORD-00700,2024-03-29,2024-04-03,Second Class,CUST-0258,Chetan Pillai,Corporate,East,Guwahati,Clothing,Woollen Sweater,1,2013.59,0.0,2013.59,870.68,43.24,2024,3,1,Mar,2024-03,5,No Discount,₹2K–10K,True,184547.37,Gold,0.0031
ORD-02423,2024-03-29,2024-04-01,Second Class,CUST-0153,Esha Pandey,Consumer,North,Delhi,Sports & Fitness,Dumbbells 10kg Pair,1,2410.7,0.35,1566.96,220.31,14.06,2024,3,1,Mar,2024-03,3,Very High (>30%),< ₹2K,True,232776.18,Gold,0.0024
ORD-03052,2024-03-29,2024-04-01,First Class,CUST-0173,Vikram Gupta,Consumer,East,Ranchi,Sports & Fitness,Yoga Mat Premium,4,1873.39,0.25,5620.17,1279.71,22.77,2024,3,1,Mar,2024-03,3,High (21-30%),₹2K–10K,True,275051.88,Gold,0.0087
ORD-01072,2024-03-29,2024-04-03,Standard Class,CUST-0093,Priya Gupta,Corporate,West,Nagpur,Home & Kitchen,LED Desk Lamp,3,1519.25,0.3,3190.42,726.46,22.77,2024,3,1,Mar,2024-03,5,High (21-30%),₹2K–10K,True,86670.65,Silver,0.0049
ORD-02028,2024-03-30,2024-04-06,Standard Class,CUST-0013,Deepika Das,Corporate,East,Ranchi,Electronics,Tablet Ultra,2,24611.07,0.05,46761.03,8221.15,17.58,2024,3,1,Mar,2024-03,7,Low (1-10%),₹30K–1L,True,144802.76,Silver,0.0722
ORD-04200,2024-03-30,2024-04-05,Standard Class,CUST-0200,Arjun Pillai,Corporate,West,Mumbai,Clothing,Ethnic Saree,1,3468.97,0.05,3295.52,1649.41,50.05,2024,3,1,Mar,2024-03,6,Low (1-10%),₹2K–10K,True,105962.92,Silver,0.0051
ORD-00417,2024-03-30,2024-04-03,First Class,CUST-0125,Rajesh Bose,Consumer,East,Kolkata,Sports & Fitness,Resistance Bands Set,4,932.79,0.05,3544.6,1543.12,43.53,2024,3,1,Mar,2024-03,4,Low (1-10%),₹2K–10K,True,89107.7,Silver,0.0055
ORD-02757,2024-03-30,2024-04-05,Standard Class,CUST-0041,Sneha Nair,Consumer,South,Bangalore,Books & Stationery,Data Science Handbook,5,629.65,0.0,3148.25,1322.26,42.0,2024,3,1,Mar,2024-03,6,No Discount,₹2K–10K,True,302106.67,Platinum,0.0049
ORD-00682,2024-03-30,2024-04-03,First Class,CUST-0202,Kavya Chatterjee,Consumer,East,Kolkata,Home & Kitchen,Sofa Cushion Set,1,1255.6,0.0,1255.6,669.99,53.36,2024,3,1,Mar,2024-03,4,No Discount,< ₹2K,True,381254.03,Platinum,0.0019
ORD-01745,2024-03-31,2024-04-06,Standard Class,CUST-0277,Ananya Mishra,Corporate,West,Ahmedabad,Sports & Fitness,Football Nike,1,1803.18,0.05,1713.02,685.89,40.04,2024,3,1,Mar,2024-03,6,Low (1-10%),< ₹2K,True,164818.92,Gold,0.0026
ORD-00251,2024-04-01,2024-04-03,Same Day,CUST-0017,Rahul Malhotra,Consumer,East,Bhubaneswar,Home & Kitchen,Mixer Grinder 750W,3,3112.99,0.25,7004.23,1240.45,17.71,2024,4,2,Apr,2024-04,2,High (21-30%),₹2K–10K,True,139227.06,Silver,0.0108
ORD-00295,2024-04-01,2024-04-06,Standard Class,CUST-0299,Kavya Chopra,Corporate,North,Lucknow,Books & Stationery,Notebook Premium A4,4,226.31,0.3,633.67,145.74,23.0,2024,4,2,Apr,2024-04,5,High (21-30%),< ₹2K,True,316008.27,Platinum,0.001
ORD-04781,2024-04-01,2024-04-04,Second Class,CUST-0280,Divya Tiwari,Corporate,North,Jaipur,Electronics,Wireless Earbuds,5,3490.31,0.15,14833.82,3248.61,21.9,2024,4,2,Apr,2024-04,3,Medium (11-20%),₹10K–30K,True,161997.09,Gold,0.0229
ORD-04214,2024-04-01,2024-04-08,Standard Class,CUST-0027,Chetan Shah,Consumer,West,Nagpur,Clothing,Denim Jeans,3,2154.78,0.15,5494.69,2117.87,38.54,2024,4,2,Apr,2024-04,7,Medium (11-20%),₹2K–10K,True,148156.63,Silver,0.0085
ORD-00894,2024-04-01,2024-04-03,Same Day,CUST-0252,Suresh Pandey,Consumer,South,Kochi,Sports & Fitness,Badminton Racket Set,1,1476.84,0.15,1255.31,404.12,32.19,2024,4,2,Apr,2024-04,2,Medium (11-20%),< ₹2K,True,291023.1,Gold,0.0019
ORD-00501,2024-04-01,2024-04-05,Second Class,CUST-0149,Nikhil Shah,Consumer,West,Surat,Sports & Fitness,Protein Powder 2kg,4,2806.01,0.3,7856.83,1192.66,15.18,2024,4,2,Apr,2024-04,4,High (21-30%),₹2K–10K,True,131975.95,Silver,0.0121
ORD-00068,2024-04-02,2024-04-08,Standard Class,CUST-0220,Deepika Mishra,Home Office,North,Lucknow,Clothing,Sneakers Classic,1,3160.73,0.0,3160.73,1327.51,42.0,2024,4,2,Apr,2024-04,6,No Discount,₹2K–10K,True,346069.39,Platinum,0.0049
ORD-03379,2024-04-02,2024-04-08,Standard Class,CUST-0192,Rahul Sinha,Home Office,East,Kolkata,Home & Kitchen,Non-Stick Cookware Set,1,3666.48,0.05,3483.16,1049.79,30.14,2024,4,2,Apr,2024-04,6,Low (1-10%),₹2K–10K,True,138013.18,Silver,0.0054
ORD-02803,2024-04-03,2024-04-10,Standard Class,CUST-0039,Sneha Gupta,Corporate,North,Amritsar,Clothing,Sneakers Classic,2,3288.31,0.05,6247.79,2387.91,38.22,2024,4,2,Apr,2024-04,7,Low (1-10%),₹2K–10K,True,102448.6,Silver,0.0096
ORD-03543,2024-04-03,2024-04-07,Second Class,CUST-0045,Bhavesh Mishra,Consumer,West,Pune,Sports & Fitness,Jump Rope Speed,3,436.86,0.15,1113.99,518.83,46.57,2024,4,2,Apr,2024-04,4,Medium (11-20%),< ₹2K,True,160770.39,Gold,0.0017
ORD-01574,2024-04-03,2024-04-08,Standard Class,CUST-0077,Farhan Chatterjee,Corporate,East,Patna,Electronics,Smartwatch Series 5,2,7755.84,0.05,14736.1,3084.26,20.93,2024,4,2,Apr,2024-04,5,Low (1-10%),₹10K–30K,True,169072.51,Gold,0.0227
ORD-03746,2024-04-04,2024-04-07,Second Class,CUST-0192,Rahul Sinha,Home Office,East,Kolkata,Electronics,"Monitor 27"" 4K",2,20904.58,0.0,41809.16,7308.24,17.48,2024,4,2,Apr,2024-04,3,No Discount,₹30K–1L,True,138013.18,Silver,0.0645
ORD-03730,2024-04-04,2024-04-06,Same Day,CUST-0207,Harsh Verma,Consumer,North,Chandigarh,Electronics,Smartwatch Series 5,2,8000.43,0.1,14400.77,2952.16,20.5,2024,4,2,Apr,2024-04,2,Low (1-10%),₹10K–30K,True,106489.18,Silver,0.0222
ORD-04989,2024-04-04,2024-04-07,Second Class,CUST-0139,Yash Patel,Consumer,East,Bhubaneswar,Sports & Fitness,Badminton Racket Set,1,1439.26,0.05,1367.3,480.77,35.16,2024,4,2,Apr,2024-04,3,Low (1-10%),< ₹2K,True,165243.39,Gold,0.0021
ORD-04642,2024-04-04,2024-04-09,Standard Class,CUST-0147,Aarav Iyer,Corporate,East,Guwahati,Sports & Fitness,Yoga Mat Premium,2,1776.06,0.1,3196.91,1085.29,33.95,2024,4,2,Apr,2024-04,5,Low (1-10%),₹2K–10K,True,178948.61,Gold,0.0049
ORD-03347,2024-04-05,2024-04-12,Standard Class,CUST-0066,Neha Pillai,Corporate,North,Chandigarh,Clothing,Sneakers Classic,1,3194.72,0.2,2555.78,686.99,26.88,2024,4,2,Apr,2024-04,7,Medium (11-20%),₹2K–10K,True,110828.82,Silver,0.0039
ORD-01500,2024-04-05,2024-04-10,Standard Class,CUST-0201,Esha Tiwari,Corporate,North,Chandigarh,Sports & Fitness,Protein Powder 2kg,1,2733.77,0.0,2733.77,820.13,30.0,2024,4,2,Apr,2024-04,5,No Discount,₹2K–10K,True,341554.53,Platinum,0.0042
ORD-00477,2024-04-05,2024-04-11,Standard Class,CUST-0071,Ananya Verma,Corporate,West,Nagpur,Books & Stationery,Sketch Pad A3,1,442.68,0.05,420.55,193.64,46.04,2024,4,2,Apr,2024-04,6,Low (1-10%),< ₹2K,True,214960.7,Gold,0.0006
ORD-01623,2024-04-05,2024-04-10,Standard Class,CUST-0163,Neha Malhotra,Corporate,East,Patna,Sports & Fitness,Football Nike,1,1734.03,0.05,1647.33,551.66,33.49,2024,4,2,Apr,2024-04,5,Low (1-10%),< ₹2K,True,252698.92,Gold,0.0025
ORD-01037,2024-04-05,2024-04-07,First Class,CUST-0207,Harsh Verma,Consumer,North,Chandigarh,Electronics,Tablet Ultra,1,25482.3,0.15,21659.96,3320.47,15.33,2024,4,2,Apr,2024-04,2,Medium (11-20%),₹10K–30K,True,106489.18,Silver,0.0334
ORD-03540,2024-04-05,2024-04-09,Second Class,CUST-0145,Neha Chopra,Consumer,West,Nagpur,Books & Stationery,Python Programming,2,598.65,0.15,1017.7,310.54,30.51,2024,4,2,Apr,2024-04,4,Medium (11-20%),< ₹2K,True,130524.53,Silver,0.0016
ORD-01041,2024-04-05,2024-04-11,Standard Class,CUST-0276,Tanvi Shah,Consumer,North,Amritsar,Electronics,"Monitor 27"" 4K",1,21582.52,0.1,19424.27,3026.3,15.58,2024,4,2,Apr,2024-04,6,Low (1-10%),₹10K–30K,True,114858.06,Silver,0.03
ORD-01589,2024-04-06,2024-04-09,Second Class,CUST-0278,Nikhil Mishra,Corporate,East,Bhubaneswar,Home & Kitchen,Mixer Grinder 750W,1,3146.54,0.05,2989.21,875.9,29.3,2024,4,2,Apr,2024-04,3,Low (1-10%),₹2K–10K,True,136279.68,Silver,0.0046
ORD-02994,2024-04-06,2024-04-11,Standard Class,CUST-0274,Suresh Chatterjee,Home Office,East,Ranchi,Electronics,Mechanical Keyboard,2,4310.96,0.0,8621.92,2776.26,32.2,2024,4,2,Apr,2024-04,5,No Discount,₹2K–10K,True,54377.27,Silver,0.0133
ORD-01823,2024-04-07,2024-04-12,Standard Class,CUST-0161,Aditi Mishra,Consumer,South,Chennai,Home & Kitchen,Mixer Grinder 750W,3,3189.7,0.0,9569.1,3516.64,36.75,2024,4,2,Apr,2024-04,5,No Discount,₹2K–10K,True,147938.87,Silver,0.0148
ORD-03665,2024-04-07,2024-04-10,Second Class,CUST-0051,Nikhil Sharma,Home Office,North,Delhi,Home & Kitchen,Mixer Grinder 750W,1,3347.06,0.1,3012.35,864.54,28.7,2024,4,2,Apr,2024-04,3,Low (1-10%),₹2K–10K,True,253293.43,Gold,0.0046
ORD-00637,2024-04-07,2024-04-13,Standard Class,CUST-0113,Esha Joshi,Home Office,East,Kolkata,Home & Kitchen,Vacuum Cleaner,1,6554.07,0.25,4915.55,746.18,15.18,2024,4,2,Apr,2024-04,6,High (21-30%),₹2K–10K,True,456350.15,Platinum,0.0076
ORD-03240,2024-04-07,2024-04-14,Standard Class,CUST-0170,Arjun Bose,Corporate,East,Kolkata,Clothing,Woollen Sweater,1,2077.29,0.0,2077.29,898.22,43.24,2024,4,2,Apr,2024-04,7,No Discount,₹2K–10K,True,264394.99,Gold,0.0032
ORD-04486,2024-04-07,2024-04-10,First Class,CUST-0118,Tanvi Yadav,Consumer,East,Ranchi,Clothing,Men's Formal Shirt,1,1156.48,0.0,1156.48,585.18,50.6,2024,4,2,Apr,2024-04,3,No Discount,< ₹2K,True,251989.3,Gold,0.0018
ORD-04785,2024-04-07,2024-04-10,Second Class,CUST-0086,Ravi Pandey,Consumer,North,Chandigarh,Sports & Fitness,Cricket Bat SS,1,3196.45,0.25,2397.34,501.04,20.9,2024,4,2,Apr,2024-04,3,High (21-30%),₹2K–10K,True,480988.08,Platinum,0.0037
ORD-01213,2024-04-08,2024-04-14,Standard Class,CUST-0020,Pooja Gupta,Consumer,West,Surat,Clothing,Women's Kurti,1,1493.32,0.05,1418.65,738.44,52.05,2024,4,2,Apr,2024-04,6,Low (1-10%),< ₹2K,True,352169.97000000003,Platinum,0.0022
ORD-04400,2024-04-08,2024-04-13,Standard Class,CUST-0094,Vikram Das,Corporate,North,Delhi,Books & Stationery,Sticky Notes Bulk,2,124.16,0.0,248.32,148.99,60.0,2024,4,2,Apr,2024-04,5,No Discount,< ₹2K,True,208016.37,Gold,0.0004
ORD-02375,2024-04-08,2024-04-15,Standard Class,CUST-0115,Vikram Patel,Corporate,East,Ranchi,Sports & Fitness,Dumbbells 10kg Pair,1,2541.09,0.35,1651.71,213.65,12.94,2024,4,2,Apr,2024-04,7,Very High (>30%),< ₹2K,True,211432.02,Gold,0.0025
ORD-01086,2024-04-09,2024-04-14,Second Class,CUST-0102,Vikas Pandey,Corporate,South,Hyderabad,Electronics,Mechanical Keyboard,1,4690.68,0.0,4690.68,1723.83,36.75,2024,4,2,Apr,2024-04,5,No Discount,₹2K–10K,True,112425.71,Silver,0.0072
ORD-04417,2024-04-09,2024-04-16,Standard Class,CUST-0140,Rahul Reddy,Home Office,East,Ranchi,Clothing,Winter Jacket,1,4370.91,0.3,3059.64,582.68,19.04,2024,4,2,Apr,2024-04,7,High (21-30%),₹2K–10K,True,313883.64,Platinum,0.0047
ORD-01777,2024-04-09,2024-04-15,Standard Class,CUST-0096,Akash Iyer,Consumer,South,Kochi,Clothing,Winter Jacket,1,4590.94,0.15,3902.3,1346.01,34.49,2024,4,2,Apr,2024-04,6,Medium (11-20%),₹2K–10K,True,239051.39,Gold,0.006
ORD-04864,2024-04-09,2024-04-14,Second Class,CUST-0080,Zara Reddy,Consumer,North,Delhi,Electronics,USB-C Hub,1,1786.95,0.05,1697.6,617.93,36.4,2024,4,2,Apr,2024-04,5,Low (1-10%),< ₹2K,True,352140.47000000003,Platinum,0.0026
ORD-03604,2024-04-10,2024-04-14,Second Class,CUST-0265,Pooja Bose,Home Office,West,Nagpur,Electronics,Smartphone X12,5,17388.48,0.15,73901.04,10681.66,14.45,2024,4,2,Apr,2024-04,4,Medium (11-20%),₹30K–1L,True,314419.15,Platinum,0.114
ORD-04403,2024-04-10,2024-04-17,Standard Class,CUST-0282,Deepika Nair,Consumer,East,Guwahati,Home & Kitchen,Wall Clock Wooden,1,891.23,0.1,802.11,375.17,46.77,2024,4,2,Apr,2024-04,7,Low (1-10%),< ₹2K,True,126739.87,Silver,0.0012
ORD-04060,2024-04-10,2024-04-16,Standard Class,CUST-0113,Esha Joshi,Home Office,East,Kolkata,Clothing,Sneakers Classic,1,3350.61,0.3,2345.43,416.89,17.77,2024,4,2,Apr,2024-04,6,High (21-30%),₹2K–10K,True,456350.15,Platinum,0.0036
ORD-04870,2024-04-11,2024-04-15,First Class,CUST-0126,Pooja Pandey,Consumer,East,Bhubaneswar,Home & Kitchen,Non-Stick Cookware Set,1,3652.94,0.1,3287.65,892.87,27.16,2024,4,2,Apr,2024-04,4,Low (1-10%),₹2K–10K,True,200401.05,Gold,0.0051
ORD-02748,2024-04-11,2024-04-15,Second Class,CUST-0027,Chetan Shah,Consumer,West,Nagpur,Electronics,Smartphone X12,1,17342.77,0.1,15608.49,2534.19,16.24,2024,4,2,Apr,2024-04,4,Low (1-10%),₹10K–30K,True,148156.63,Silver,0.0241
ORD-00336,2024-04-11,2024-04-13,Same Day,CUST-0164,Kiran Mishra,Corporate,North,Chandigarh,Electronics,Wireless Earbuds,1,3619.68,0.25,2714.76,447.94,16.5,2024,4,2,Apr,2024-04,2,High (21-30%),₹2K–10K,True,249518.34,Gold,0.0042
ORD-01463,2024-04-11,2024-04-18,Standard Class,CUST-0108,Sandeep Tiwari,Corporate,West,Nagpur,Electronics,Wireless Earbuds,4,3410.85,0.05,12961.23,3892.26,30.03,2024,4,2,Apr,2024-04,7,Low (1-10%),₹10K–30K,True,268151.18,Gold,0.02
ORD-01374,2024-04-11,2024-04-17,Standard Class,CUST-0012,Zara Das,Home Office,North,Lucknow,Sports & Fitness,Cycling Helmet,1,2143.19,0.0,2143.19,857.28,40.0,2024,4,2,Apr,2024-04,6,No Discount,₹2K–10K,True,219245.76,Gold,0.0033
ORD-01014,2024-04-11,2024-04-12,Same Day,CUST-0158,Deepika Kapoor,Corporate,North,Amritsar,Home & Kitchen,Bedsheet Set King,1,1740.68,0.2,1392.54,490.17,35.2,2024,4,2,Apr,2024-04,1,Medium (11-20%),< ₹2K,True,86136.87000000001,Silver,0.0021
ORD-02885,2024-04-11,2024-04-16,Second Class,CUST-0126,Pooja Pandey,Consumer,East,Bhubaneswar,Electronics,Smartwatch Series 5,1,8332.41,0.0,8332.41,1916.45,23.0,2024,4,2,Apr,2024-04,5,No Discount,₹2K–10K,True,200401.05,Gold,0.0129
ORD-00506,2024-04-11,2024-04-15,First Class,CUST-0073,Deepika Gupta,Consumer,North,Amritsar,Home & Kitchen,Water Purifier RO,1,9052.71,0.05,8600.07,2191.3,25.48,2024,4,2,Apr,2024-04,4,Low (1-10%),₹2K–10K,True,388395.21,Platinum,0.0133
ORD-00670,2024-04-12,2024-04-19,Standard Class,CUST-0246,Farhan Chatterjee,Home Office,West,Pune,Clothing,Winter Jacket,1,4724.8,0.1,4252.32,1726.02,40.59,2024,4,2,Apr,2024-04,7,Low (1-10%),₹2K–10K,True,93603.29,Silver,0.0066
ORD-00315,2024-04-12,2024-04-14,First Class,CUST-0112,Rohit Chopra,Consumer,North,Lucknow,Electronics,"Laptop Pro 15""",2,56280.41,0.2,90048.66,12678.85,14.08,2024,4,2,Apr,2024-04,2,Medium (11-20%),₹30K–1L,True,223393.14,Gold,0.1389
ORD-01451,2024-04-12,2024-04-12,Same Day,CUST-0243,Geeta Bose,Home Office,South,Bangalore,Clothing,Woollen Sweater,2,2026.12,0.05,3849.63,1728.81,44.91,2024,4,2,Apr,2024-04,0,Low (1-10%),₹2K–10K,True,264746.91000000003,Gold,0.0059
ORD-00039,2024-04-12,2024-04-19,Standard Class,CUST-0054,Amit Joshi,Home Office,South,Coimbatore,Home & Kitchen,Non-Stick Cookware Set,1,3786.21,0.0,3786.21,1431.19,37.8,2024,4,2,Apr,2024-04,7,No Discount,₹2K–10K,True,348137.9,Platinum,0.0058
ORD-01613,2024-04-13,2024-04-16,First Class,CUST-0211,Aisha Nair,Corporate,North,Chandigarh,Electronics,Wireless Earbuds,1,3505.99,0.05,3330.69,909.28,27.3,2024,4,2,Apr,2024-04,3,Low (1-10%),₹2K–10K,True,175708.75,Gold,0.0051
